actual,error,edit,prob_e,fasttext,prob_f,textual,uniqueness,eflag,fflag
8:42 a.m.,9:01 a.m.,8:04 a.m.,0.5097787040546595,11:55 a.m.,0.6922893524169922,False,True,False,False
7:58 p.m.,7:59 p.m.,7:58 p.m.,0.5015281126016016,10:33 a.m.,0.5249549150466919,False,True,True,False
12:11 p.m.,12:12 p.m.,NAE,0.5024449682871783,7:14 p.m.,0.45584872364997864,False,True,False,False
3:27 p.m.,3:50 p.m.,3:58 p.m.,0.5027505834996187,5:56 a.m.,0.40198755264282227,False,True,False,False
11:32 a.m.,12:37 p.m.,12:35 p.m.,0.5021393512477903,12:41 a.m.,0.38033759593963623,False,True,False,False
10:33 a.m.,10:53 a.m.,10:55 a.m.,0.5033618075302578,3:31 p.m.,0.46875816583633423,False,True,False,False
11:25 p.m.,Not Available,NAE,0.5,9:16 a.m.,0.9826691150665283,False,True,False,False
5:56 a.m.,6:10 a.m.,NAE,0.5036674158917737,5:56 a.m.,0.85694420337677,False,True,False,True
12:41 a.m.,12:58 a.m.,11:52 a.m.,0.5067233111197933,8:56 a.m.,0.341159850358963,False,True,False,False
4:00 p.m.,4:10 p.m.,4:12 p.m.,0.5064177404347022,9:16 a.m.,0.6997238993644714,False,True,False,False
7:29 a.m.,7:56 a.m.,7:16 a.m.,0.5067233111197933,7:29 a.m.,0.4589526355266571,False,True,False,True
10:19 a.m.,10:35 a.m.,10:55 a.m.,0.5033618075302578,10:19 a.m.,0.8608938455581665,False,True,False,True
10:10 a.m.,10:11 a.m.,10:10 a.m.,0.5030561966567602,10:10 a.m.,0.8761830925941467,False,True,True,True
8:12 a.m.,8:26 a.m.,NAE,0.5024449682871783,11:56 a.m.,0.857327401638031,False,True,False,False
4:29 p.m.,4:30 p.m.,4:00 p.m.,0.50030562343382,4:29 p.m.,0.9970115423202515,False,True,False,True
2:48 p.m.,2:59 p.m.,2:55 p.m.,0.5006112466392644,2:48 p.m.,0.6282036900520325,False,True,False,True
8:00 a.m.,8:18 a.m.,8:12 a.m.,0.5018337326098109,8:25 p.m.,0.4327974021434784,False,True,False,False
2:55 p.m.,3:04 p.m.,2:04 p.m.,0.5055010005233477,9:16 a.m.,0.768150269985199,False,True,False,False
12:12 p.m.,12:13 p.m.,NAE,0.5018337326098109,8:25 p.m.,0.692369818687439,False,True,False,False
11:56 a.m.,12:06 p.m.,12:10 p.m.,0.5027505834996187,7:16 a.m.,0.5884878635406494,False,True,False,False
6:08 a.m.,6:09 a.m.,6:08 a.m.,0.5027505834996187,8:26 a.m.,0.7146205902099609,False,True,True,False
11:30 a.m.,11:45 a.m.,11:55 a.m.,0.503973021512977,9:16 a.m.,0.5433711409568787,False,True,False,False
6:02 a.m.,6:17 a.m.,6:10 a.m.,0.5036674158917737,8:25 p.m.,0.5839046239852905,False,True,False,False
8:40 a.m.,9:01 a.m.,8:04 a.m.,0.5097787040546595,8:40 a.m.,0.5770419239997864,False,True,False,True
10:18 a.m.,10:19 a.m.,NAE,0.5021393512477903,9:16 a.m.,0.4606662690639496,False,True,False,False
7:49 a.m.,8:07 a.m.,8:04 a.m.,0.5097787040546595,11:55 a.m.,0.5936979651451111,False,True,False,False
12:35 p.m.,12:56 p.m.,12:10 p.m.,0.5027505834996187,9:16 a.m.,0.5489494800567627,False,True,False,False
12:13 p.m.,12:14 p.m.,12:10 p.m.,0.5027505834996187,12:13 p.m.,0.5023199915885925,False,True,False,True
2:26 p.m.,2:43 p.m.,2:44 p.m.,0.5067233111197933,8:00 a.m.,0.2489042580127716,False,True,False,False
3:11 a.m.,12:08 p.m.,12:10 p.m.,0.5027505834996187,9:16 a.m.,0.7877814173698425,False,True,False,False
5:22 p.m.,5:38 p.m.,5:08 p.m.,0.5024449682871783,10:19 a.m.,0.29031574726104736,False,True,False,False
8:25 p.m.,8:36 p.m.,3:36 p.m.,0.5082510846355981,8:25 p.m.,0.9988607168197632,False,True,False,True
11:05 a.m.,11:06 a.m.,11:05 a.m.,0.5030561966567602,11:05 a.m.,0.7703085541725159,False,True,True,True
1:32 p.m.,,NAE,0.0,1:32 p.m.,0.5962339043617249,False,True,False,True
7:21 a.m.,7:22 a.m.,NAE,0.5061121649547737,11:52 a.m.,0.46801701188087463,False,True,False,False
6:30 p.m.,Not Available,NAE,0.5,9:16 a.m.,0.9826691150665283,False,True,False,False
6:55 p.m.,6:56 p.m.,6:56 a.m.,0.5033618075302578,7:14 p.m.,0.500748336315155,False,True,False,False
7:15 p.m.,Not Available,NAE,0.5,8:25 p.m.,0.2152051329612732,False,True,False,False
2:10 p.m.,2:38 p.m.,2:48 p.m.,0.505195412028355,11:56 a.m.,0.4896572232246399,False,True,False,False
9:14 a.m.,9:58 a.m.,6:54 a.m.,0.5064177404347022,10:33 a.m.,0.5580074787139893,False,True,False,False
6:56 a.m.,6:57 a.m.,NAE,0.5033618075302578,3:27 p.m.,0.6700677275657654,False,True,False,False
7:30 a.m.,7:31 a.m.,NAE,0.5021393512477903,8:25 p.m.,0.4309057891368866,False,True,False,False
5:08 p.m.,5:09 p.m.,5:08 p.m.,0.5024449682871783,5:08 p.m.,0.5948706269264221,False,True,True,True
4:28 p.m.,4:46 p.m.,3:36 p.m.,0.5082510846355981,8:04 a.m.,0.7348371744155884,False,True,False,False
4:15 p.m.,4:37 p.m.,3:36 p.m.,0.5082510846355981,6:02 a.m.,0.8868694305419922,False,True,False,False
10:20 a.m.,10:37 a.m.,10:33 a.m.,0.5012224914515278,11:32 a.m.,0.8273332118988037,False,True,False,False
7:05 a.m.,7:31 a.m.,NAE,0.5021393512477903,9:16 a.m.,0.84426349401474,False,True,False,False
11:01 a.m.,11:02 a.m.,11:52 a.m.,0.5067233111197933,11:01 a.m.,0.6358913779258728,False,True,False,True
1:31 p.m.,1:48 p.m.,NAE,0.5021393512477903,10:33 a.m.,0.39257603883743286,False,True,False,False
12:41 p.m.,12:42 p.m.,12:41 p.m.,0.5024449682871783,7:14 p.m.,0.4004058539867401,False,True,True,False
1:48 p.m.,2:01 p.m.,2:04 p.m.,0.5055010005233477,10:18 a.m.,0.5549041628837585,False,True,False,False
11:55 p.m.,,NAE,0.0,9:16 a.m.,0.9826691150665283,False,True,False,False
4:25 p.m.,Not Available,NAE,0.5,9:16 a.m.,0.7835881114006042,False,True,False,False
9:00 p.m.,Not Available,NAE,0.5,9:16 a.m.,0.9826691150665283,False,True,False,False
8:25 p.m.,Not Available,NAE,0.5,9:16 a.m.,0.9826691150665283,False,True,False,False
7:22 a.m.,7:23 a.m.,7:25 a.m.,0.5067233111197933,7:22 a.m.,0.9661979675292969,False,True,False,True
8:51 a.m.,8:52 a.m.,NAE,0.5012224914515278,3:01 p.m.,0.78315269947052,False,True,False,False
8:26 a.m.,8:37 a.m.,8:04 a.m.,0.5097787040546595,2:48 p.m.,0.3680415153503418,False,True,False,False
1:30 p.m.,Not Available,NAE,0.5,9:16 a.m.,0.9826691150665283,False,True,False,False
3:01 p.m.,3:17 p.m.,3:27 p.m.,0.5033618075302578,7:22 a.m.,0.6835232377052307,False,True,False,False
7:27 a.m.,7:41 a.m.,7:21 a.m.,0.5033618075302578,8:25 p.m.,0.7222809791564941,False,True,False,False
11:08 p.m.,,NAE,0.0,9:16 a.m.,0.9826691150665283,False,True,False,False
5:30 p.m.,,NAE,0.0,7:27 a.m.,0.4724269211292267,False,True,False,False
1:32 p.m.,12:45 a.m.,12:41 a.m.,0.5021393512477903,10:55 a.m.,0.8181506991386414,False,True,False,False
11:15 a.m.,11:47 a.m.,11:40 a.m.,0.5012224914515278,8:12 a.m.,0.5965878963470459,False,True,False,False
8:39 p.m.,8:40 p.m.,8:40 a.m.,0.5021393512477903,7:14 p.m.,0.4766477048397064,False,True,False,False
2:55 p.m.,3:04 p.m.,2:04 p.m.,0.5055010005233477,9:16 a.m.,0.7684197425842285,False,True,False,False
2:48 p.m.,2:59 p.m.,2:55 p.m.,0.5006112466392644,2:48 p.m.,0.590203046798706,False,True,False,True
9:16 a.m.,9:43 a.m.,9:14 a.m.,0.5027505834996187,9:16 a.m.,0.9200112819671631,False,True,False,True
3:27 p.m.,3:28 p.m.,3:27 p.m.,0.5033618075302578,5:56 a.m.,0.5341084003448486,False,True,True,False
7:22 a.m.,7:23 a.m.,7:25 a.m.,0.5067233111197933,7:22 a.m.,0.9916882514953613,False,True,False,True
12:10 p.m.,12:11 p.m.,NAE,0.5024449682871783,12:10 p.m.,0.5630854368209839,False,True,False,True
8:04 a.m.,8:05 a.m.,8:04 a.m.,0.5097787040546595,8:04 a.m.,0.99516761302948,False,True,True,True
8:52 a.m.,9:05 a.m.,7:05 a.m.,0.50030562343382,9:16 a.m.,0.7965908646583557,False,True,False,False
1:19 p.m.,1:20 p.m.,8:23 p.m.,0.5064177404347022,9:16 a.m.,0.2929295301437378,False,True,False,False
3:36 p.m.,3:38 p.m.,3:36 p.m.,0.5082510846355981,3:36 p.m.,0.5176141262054443,False,True,True,True
11:40 a.m.,11:41 a.m.,11:01 a.m.,0.5027505834996187,8:52 a.m.,0.48249536752700806,False,True,False,False
7:39 a.m.,7:40 a.m.,8:40 a.m.,0.5021393512477903,7:39 a.m.,0.9861894249916077,False,True,False,True
3:31 p.m.,4:02 p.m.,4:12 p.m.,0.5064177404347022,3:31 p.m.,0.9575282335281372,False,True,False,True
10:54 a.m.,10:55 a.m.,NAE,0.5033618075302578,9:16 a.m.,0.6430777311325073,False,True,False,False
6:57 a.m.,6:58 a.m.,6:54 a.m.,0.5064177404347022,6:57 a.m.,0.44201889634132385,False,True,False,True
3:58 p.m.,4:15 p.m.,NAE,0.5024449682871783,10:33 a.m.,0.6347450613975525,False,True,False,False
6:10 a.m.,6:11 a.m.,6:10 a.m.,0.5036674158917737,11:56 a.m.,0.30185845494270325,False,True,True,False
7:39 a.m.,7:40 a.m.,8:40 a.m.,0.5021393512477903,9:16 a.m.,0.5145776867866516,False,True,False,False
7:31 a.m.,7:32 a.m.,7:39 a.m.,0.5076399921239382,11:32 a.m.,0.564610481262207,False,True,False,False
7:16 a.m.,,NAE,0.0,7:16 a.m.,0.9978519678115845,False,True,False,True
8:29 a.m.,8:49 a.m.,8:40 a.m.,0.5021393512477903,8:25 p.m.,0.778599739074707,False,True,False,False
8:42 a.m.,,NAE,0.0,11:55 a.m.,0.6922893524169922,False,True,False,False
7:58 p.m.,,NAE,0.0,10:33 a.m.,0.5249549150466919,False,True,False,False
6:30 p.m.,6:56 p.m.,6:56 a.m.,0.5033618075302578,9:16 a.m.,0.9826691150665283,False,True,False,False
3:27 p.m.,,NAE,0.0,5:56 a.m.,0.40198755264282227,False,True,False,False
11:32 a.m.,,NAE,0.0,12:41 a.m.,0.38033759593963623,False,True,False,False
11:40 a.m.,,NAE,0.0,8:52 a.m.,0.48249536752700806,False,True,False,False
10:33 a.m.,,NAE,0.0,3:31 p.m.,0.46875816583633423,False,True,False,False
11:25 p.m.,11:58 p.m.,11:52 a.m.,0.5067233111197933,9:16 a.m.,0.9826691150665283,False,True,False,False
5:56 a.m.,,NAE,0.0,5:56 a.m.,0.85694420337677,False,True,False,True
12:41 p.m.,,NAE,0.0,7:14 p.m.,0.4004058539867401,False,True,False,False
4:00 p.m.,,NAE,0.0,9:16 a.m.,0.6997238993644714,False,True,False,False
10:19 a.m.,,NAE,0.0,10:19 a.m.,0.8608938455581665,False,True,False,True
7:25 a.m.,,NAE,0.0,7:25 a.m.,0.9996936321258545,False,True,False,True
8:12 a.m.,,NAE,0.0,11:56 a.m.,0.857327401638031,False,True,False,False
4:29 p.m.,,NAE,0.0,4:29 p.m.,0.9970115423202515,False,True,False,True
2:48 p.m.,,NAE,0.0,2:48 p.m.,0.6282036900520325,False,True,False,True
12:12 p.m.,,NAE,0.0,8:25 p.m.,0.692369818687439,False,True,False,False
6:08 a.m.,6:09 a.m.,6:08 a.m.,0.5027505834996187,8:26 a.m.,0.7146205902099609,False,True,True,False
11:30 a.m.,,NAE,0.0,9:16 a.m.,0.5433711409568787,False,True,False,False
6:02 a.m.,,NAE,0.0,8:25 p.m.,0.5839046239852905,False,True,False,False
8:40 a.m.,,NAE,0.0,8:40 a.m.,0.5770419239997864,False,True,False,True
10:55 a.m.,,NAE,0.0,10:55 a.m.,0.9995918273925781,False,True,False,True
10:18 a.m.,10:19 a.m.,NAE,0.5021393512477903,9:16 a.m.,0.4606662690639496,False,True,False,False
8:04 a.m.,,NAE,0.0,8:04 a.m.,0.999319314956665,False,True,False,True
12:41 a.m.,,NAE,0.0,8:56 a.m.,0.341159850358963,False,True,False,False
10:10 a.m.,10:11 a.m.,10:10 a.m.,0.5030561966567602,10:10 a.m.,0.8761830925941467,False,True,True,True
12:13 p.m.,,NAE,0.0,12:13 p.m.,0.5023199915885925,False,True,False,True
3:11 a.m.,,NAE,0.0,9:16 a.m.,0.7877814173698425,False,True,False,False
7:39 a.m.,7:40 a.m.,8:40 a.m.,0.5021393512477903,7:39 a.m.,0.9861894249916077,False,True,False,True
11:05 a.m.,11:06 a.m.,11:05 a.m.,0.5030561966567602,11:05 a.m.,0.7703085541725159,False,True,True,True
7:21 a.m.,7:22 a.m.,NAE,0.5061121649547737,11:52 a.m.,0.46801701188087463,False,True,False,False
8:00 a.m.,,NAE,0.0,8:25 p.m.,0.4327974021434784,False,True,False,False
6:55 p.m.,,NAE,0.0,7:14 p.m.,0.500748336315155,False,True,False,False
12:11 p.m.,12:12 p.m.,NAE,0.5024449682871783,7:14 p.m.,0.45584872364997864,False,True,False,False
7:15 p.m.,,NAE,0.0,8:25 p.m.,0.2152051329612732,False,True,False,False
2:10 p.m.,,NAE,0.0,11:56 a.m.,0.4896572232246399,False,True,False,False
9:14 a.m.,,NAE,0.0,10:33 a.m.,0.5580074787139893,False,True,False,False
6:56 a.m.,,NAE,0.0,3:27 p.m.,0.6700677275657654,False,True,False,False
7:30 a.m.,7:31 a.m.,NAE,0.5021393512477903,8:25 p.m.,0.4309057891368866,False,True,False,False
4:28 p.m.,,NAE,0.0,8:04 a.m.,0.7348371744155884,False,True,False,False
4:15 p.m.,,NAE,0.0,6:02 a.m.,0.8868694305419922,False,True,False,False
8:23 p.m.,,NAE,0.0,8:23 p.m.,0.9948928356170654,False,True,False,True
10:20 a.m.,,NAE,0.0,11:32 a.m.,0.8273332118988037,False,True,False,False
7:05 a.m.,,NAE,0.0,9:16 a.m.,0.84426349401474,False,True,False,False
11:01 a.m.,11:02 a.m.,11:52 a.m.,0.5067233111197933,11:01 a.m.,0.6358913779258728,False,True,False,True
1:31 p.m.,,NAE,0.0,10:33 a.m.,0.39257603883743286,False,True,False,False
11:55 p.m.,12:11 a.m.,12:11 p.m.,0.5024449682871783,9:16 a.m.,0.9826691150665283,False,True,False,False
4:25 p.m.,4:30 p.m.,4:00 p.m.,0.50030562343382,9:16 a.m.,0.7835881114006042,False,True,False,False
9:00 p.m.,,NAE,0.0,9:16 a.m.,0.9826691150665283,False,True,False,False
8:25 p.m.,8:44 p.m.,2:44 p.m.,0.5067233111197933,9:16 a.m.,0.9826691150665283,False,True,False,False
7:22 a.m.,7:23 a.m.,7:25 a.m.,0.5067233111197933,7:22 a.m.,0.9661979675292969,False,True,False,True
8:51 a.m.,8:52 a.m.,NAE,0.5012224914515278,3:01 p.m.,0.78315269947052,False,True,False,False
2:26 p.m.,,NAE,0.0,8:00 a.m.,0.2489042580127716,False,True,False,False
8:26 a.m.,,NAE,0.0,2:48 p.m.,0.3680415153503418,False,True,False,False
1:30 p.m.,,NAE,0.0,9:16 a.m.,0.9826691150665283,False,True,False,False
3:01 p.m.,,NAE,0.0,7:22 a.m.,0.6835232377052307,False,True,False,False
7:27 a.m.,,NAE,0.0,8:25 p.m.,0.7222809791564941,False,True,False,False
1:32 p.m.,,NAE,0.0,10:55 a.m.,0.8181506991386414,False,True,False,False
11:15 a.m.,,NAE,0.0,8:12 a.m.,0.5965878963470459,False,True,False,False
8:39 p.m.,,NAE,0.0,7:14 p.m.,0.4766477048397064,False,True,False,False
2:55 p.m.,,NAE,0.0,9:16 a.m.,0.7684197425842285,False,True,False,False
2:48 p.m.,,NAE,0.0,2:48 p.m.,0.590203046798706,False,True,False,True
2:44 p.m.,,NAE,0.0,2:44 p.m.,0.9935683012008667,False,True,False,True
3:27 p.m.,,NAE,0.0,5:56 a.m.,0.5341084003448486,False,True,False,False
7:22 a.m.,7:23 a.m.,7:25 a.m.,0.5067233111197933,7:22 a.m.,0.9916882514953613,False,True,False,True
2:55 p.m.,,NAE,0.0,9:16 a.m.,0.768150269985199,False,True,False,False
12:10 p.m.,,NAE,0.0,12:10 p.m.,0.5630854368209839,False,True,False,True
8:04 a.m.,,NAE,0.0,8:04 a.m.,0.99516761302948,False,True,False,True
8:52 a.m.,,NAE,0.0,9:16 a.m.,0.7965908646583557,False,True,False,False
1:19 p.m.,1:20 p.m.,8:23 p.m.,0.5064177404347022,9:16 a.m.,0.2929295301437378,False,True,False,False
7:49 a.m.,8:07 a.m.,8:04 a.m.,0.5097787040546595,11:55 a.m.,0.5936979651451111,False,True,False,False
8:56 a.m.,,NAE,0.0,8:56 a.m.,0.9976024031639099,False,True,False,True
3:36 p.m.,,NAE,0.0,3:36 p.m.,0.5176141262054443,False,True,False,True
4:12 p.m.,,NAE,0.0,4:12 p.m.,0.9917348027229309,False,True,False,True
3:31 p.m.,,NAE,0.0,3:31 p.m.,0.9575282335281372,False,True,False,True
11:55 a.m.,,NAE,0.0,11:55 a.m.,0.9997678399085999,False,True,False,True
10:54 a.m.,,NAE,0.0,9:16 a.m.,0.6430777311325073,False,True,False,False
6:57 a.m.,6:58 a.m.,6:54 a.m.,0.5064177404347022,6:57 a.m.,0.44201889634132385,False,True,False,True
3:58 p.m.,,NAE,0.0,10:33 a.m.,0.6347450613975525,False,True,False,False
6:10 a.m.,,NAE,0.0,11:56 a.m.,0.30185845494270325,False,True,False,False
7:39 a.m.,7:40 a.m.,8:40 a.m.,0.5021393512477903,9:16 a.m.,0.5145776867866516,False,True,False,False
7:31 a.m.,,NAE,0.0,11:32 a.m.,0.564610481262207,False,True,False,False
7:14 p.m.,,NAE,0.0,8:25 p.m.,0.5705753564834595,False,True,False,False
8:29 a.m.,8:48 a.m.,8:40 a.m.,0.5021393512477903,8:25 p.m.,0.778599739074707,False,True,False,False
8:42 a.m.,9:00 a.m.,8:00 a.m.,0.5021393512477903,11:55 a.m.,0.6922893524169922,False,True,False,False
7:58 p.m.,7:59 p.m.,7:58 p.m.,0.5015281126016016,10:33 a.m.,0.5249549150466919,False,True,True,False
3:27 p.m.,3:50 p.m.,3:58 p.m.,0.5027505834996187,5:56 a.m.,0.40198755264282227,False,True,False,False
11:32 a.m.,,NAE,0.0,12:41 a.m.,0.38033759593963623,False,True,False,False
11:40 a.m.,11:41 a.m.,11:01 a.m.,0.5027505834996187,8:52 a.m.,0.48249536752700806,False,True,False,False
10:33 a.m.,10:53 a.m.,10:55 a.m.,0.5033618075302578,3:31 p.m.,0.46875816583633423,False,True,False,False
11:25 p.m.,11:29 p.m.,NAE,0.5,9:16 a.m.,0.9826691150665283,False,True,False,False
5:56 a.m.,6:10 a.m.,NAE,0.5036674158917737,5:56 a.m.,0.85694420337677,False,True,False,True
12:41 a.m.,,NAE,0.0,8:56 a.m.,0.341159850358963,False,True,False,False
4:00 p.m.,4:10 p.m.,4:12 p.m.,0.5064177404347022,9:16 a.m.,0.6997238993644714,False,True,False,False
7:29 a.m.,,NAE,0.0,7:29 a.m.,0.4589526355266571,False,True,False,True
10:19 a.m.,,NAE,0.0,10:19 a.m.,0.8608938455581665,False,True,False,True
10:10 a.m.,10:11 a.m.,10:10 a.m.,0.5030561966567602,10:10 a.m.,0.8761830925941467,False,True,True,True
8:12 a.m.,8:26 a.m.,NAE,0.5024449682871783,11:56 a.m.,0.857327401638031,False,True,False,False
10:55 a.m.,10:54 a.m.,NAE,0.5021393512477903,10:55 a.m.,0.9995918273925781,False,True,False,True
2:48 p.m.,,NAE,0.0,2:48 p.m.,0.6282036900520325,False,True,False,True
8:00 a.m.,,NAE,0.0,8:25 p.m.,0.4327974021434784,False,True,False,False
2:55 p.m.,3:04 p.m.,2:04 p.m.,0.5055010005233477,9:16 a.m.,0.768150269985199,False,True,False,False
12:12 p.m.,12:13 p.m.,NAE,0.5018337326098109,8:25 p.m.,0.692369818687439,False,True,False,False
11:56 a.m.,,NAE,0.0,7:16 a.m.,0.5884878635406494,False,True,False,False
6:08 a.m.,6:09 a.m.,6:08 a.m.,0.5027505834996187,8:26 a.m.,0.7146205902099609,False,True,True,False
11:30 a.m.,11:45 a.m.,11:55 a.m.,0.503973021512977,9:16 a.m.,0.5433711409568787,False,True,False,False
6:02 a.m.,,NAE,0.0,8:25 p.m.,0.5839046239852905,False,True,False,False
8:40 a.m.,,NAE,0.0,8:40 a.m.,0.5770419239997864,False,True,False,True
10:18 a.m.,10:19 a.m.,NAE,0.5021393512477903,9:16 a.m.,0.4606662690639496,False,True,False,False
2:04 p.m.,2:03 p.m.,2:04 p.m.,0.5055010005233477,2:04 p.m.,0.9237253069877625,False,True,True,True
7:49 a.m.,8:07 a.m.,8:04 a.m.,0.5097787040546595,11:55 a.m.,0.5936979651451111,False,True,False,False
12:35 p.m.,12:56 p.m.,12:10 p.m.,0.5027505834996187,9:16 a.m.,0.5489494800567627,False,True,False,False
12:13 p.m.,12:14 p.m.,12:10 p.m.,0.5027505834996187,12:13 p.m.,0.5023199915885925,False,True,False,True
2:26 p.m.,2:43 p.m.,2:44 p.m.,0.5067233111197933,8:00 a.m.,0.2489042580127716,False,True,False,False
3:11 a.m.,12:07 p.m.,12:10 p.m.,0.5027505834996187,9:16 a.m.,0.7877814173698425,False,True,False,False
5:22 p.m.,,NAE,0.0,10:19 a.m.,0.29031574726104736,False,True,False,False
8:25 p.m.,,NAE,0.0,8:25 p.m.,0.9988607168197632,False,True,False,True
11:05 a.m.,11:06 a.m.,11:05 a.m.,0.5030561966567602,11:05 a.m.,0.7703085541725159,False,True,True,True
1:32 p.m.,1:43 p.m.,1:48 p.m.,0.5021393512477903,1:32 p.m.,0.5962339043617249,False,True,False,True
3:36 p.m.,,NAE,0.0,3:36 p.m.,0.998150646686554,False,True,False,True
7:21 a.m.,7:22 a.m.,NAE,0.5061121649547737,11:52 a.m.,0.46801701188087463,False,True,False,False
6:30 p.m.,6:47 p.m.,2:44 p.m.,0.5067233111197933,9:16 a.m.,0.9826691150665283,False,True,False,False
6:55 p.m.,6:56 p.m.,6:56 a.m.,0.5033618075302578,7:14 p.m.,0.500748336315155,False,True,False,False
12:11 p.m.,12:12 p.m.,NAE,0.5024449682871783,7:14 p.m.,0.45584872364997864,False,True,False,False
7:15 p.m.,,NAE,0.0,8:25 p.m.,0.2152051329612732,False,True,False,False
2:10 p.m.,2:04 p.m.,NAE,0.5055010005233477,11:56 a.m.,0.4896572232246399,False,True,False,False
9:14 a.m.,,NAE,0.0,10:33 a.m.,0.5580074787139893,False,True,False,False
6:56 a.m.,6:57 a.m.,NAE,0.5033618075302578,3:27 p.m.,0.6700677275657654,False,True,False,False
7:30 a.m.,7:31 a.m.,NAE,0.5021393512477903,8:25 p.m.,0.4309057891368866,False,True,False,False
5:08 p.m.,5:09 p.m.,5:08 p.m.,0.5024449682871783,5:08 p.m.,0.5948706269264221,False,True,True,True
4:28 p.m.,4:44 p.m.,2:44 p.m.,0.5067233111197933,8:04 a.m.,0.7348371744155884,False,True,False,False
4:15 p.m.,4:37 p.m.,3:36 p.m.,0.5082510846355981,6:02 a.m.,0.8868694305419922,False,True,False,False
10:20 a.m.,,NAE,0.0,11:32 a.m.,0.8273332118988037,False,True,False,False
7:05 a.m.,7:30 a.m.,NAE,0.5021393512477903,9:16 a.m.,0.84426349401474,False,True,False,False
11:01 a.m.,11:02 a.m.,11:52 a.m.,0.5067233111197933,11:01 a.m.,0.6358913779258728,False,True,False,True
1:31 p.m.,1:48 p.m.,NAE,0.5021393512477903,10:33 a.m.,0.39257603883743286,False,True,False,False
12:41 p.m.,12:42 p.m.,12:41 p.m.,0.5024449682871783,7:14 p.m.,0.4004058539867401,False,True,True,False
1:48 p.m.,,NAE,0.0,10:18 a.m.,0.5549041628837585,False,True,False,False
11:55 p.m.,12:11 a.m.,12:11 p.m.,0.5024449682871783,9:16 a.m.,0.9826691150665283,False,True,False,False
4:25 p.m.,4:28 p.m.,NAE,0.5024449682871783,9:16 a.m.,0.7835881114006042,False,True,False,False
9:00 p.m.,9:06 p.m.,3:36 p.m.,0.5082510846355981,9:16 a.m.,0.9826691150665283,False,True,False,False
8:25 p.m.,8:29 p.m.,8:23 p.m.,0.5064177404347022,9:16 a.m.,0.9826691150665283,False,True,False,False
7:22 a.m.,7:23 a.m.,7:25 a.m.,0.5067233111197933,7:22 a.m.,0.9661979675292969,False,True,False,True
8:51 a.m.,8:52 a.m.,NAE,0.5012224914515278,3:01 p.m.,0.78315269947052,False,True,False,False
8:26 a.m.,8:37 a.m.,8:04 a.m.,0.5097787040546595,2:48 p.m.,0.3680415153503418,False,True,False,False
1:30 p.m.,1:41 p.m.,1:31 p.m.,0.5027505834996187,9:16 a.m.,0.9826691150665283,False,True,False,False
3:01 p.m.,,NAE,0.0,7:22 a.m.,0.6835232377052307,False,True,False,False
7:27 a.m.,7:41 a.m.,7:21 a.m.,0.5033618075302578,8:25 p.m.,0.7222809791564941,False,True,False,False
11:08 p.m.,,NAE,0.0,9:16 a.m.,0.9826691150665283,False,True,False,False
5:30 p.m.,5:38 p.m.,5:08 p.m.,0.5024449682871783,7:27 a.m.,0.4724269211292267,False,True,False,False
1:32 p.m.,1:50 p.m. (+8:00),NAE,0.5,10:55 a.m.,0.8181506991386414,False,True,False,False
11:15 a.m.,11:47 a.m.,11:40 a.m.,0.5012224914515278,8:12 a.m.,0.5965878963470459,False,True,False,False
8:39 p.m.,8:40 p.m.,8:40 a.m.,0.5021393512477903,7:14 p.m.,0.4766477048397064,False,True,False,False
2:55 p.m.,3:04 p.m.,2:04 p.m.,0.5055010005233477,9:16 a.m.,0.7684197425842285,False,True,False,False
2:48 p.m.,,NAE,0.0,2:48 p.m.,0.590203046798706,False,True,False,True
9:16 a.m.,,NAE,0.0,9:16 a.m.,0.9200112819671631,False,True,False,True
3:27 p.m.,3:28 p.m.,3:27 p.m.,0.5033618075302578,5:56 a.m.,0.5341084003448486,False,True,True,False
12:10 p.m.,12:11 p.m.,NAE,0.5024449682871783,12:10 p.m.,0.5630854368209839,False,True,False,True
8:52 a.m.,,NAE,0.0,9:16 a.m.,0.7965908646583557,False,True,False,False
1:19 p.m.,1:20 p.m.,8:23 p.m.,0.5064177404347022,9:16 a.m.,0.2929295301437378,False,True,False,False
8:56 a.m.,8:55 a.m.,8:56 a.m.,0.503973021512977,8:56 a.m.,0.9976024031639099,False,True,True,True
3:36 p.m.,3:38 p.m.,3:36 p.m.,0.5082510846355981,3:36 p.m.,0.5176141262054443,False,True,True,True
3:31 p.m.,,NAE,0.0,3:31 p.m.,0.9575282335281372,False,True,False,True
10:54 a.m.,10:55 a.m.,NAE,0.5033618075302578,9:16 a.m.,0.6430777311325073,False,True,False,False
6:57 a.m.,6:58 a.m.,6:54 a.m.,0.5064177404347022,6:57 a.m.,0.44201889634132385,False,True,False,True
3:58 p.m.,,NAE,0.0,10:33 a.m.,0.6347450613975525,False,True,False,False
6:10 a.m.,6:11 a.m.,6:10 a.m.,0.5036674158917737,11:56 a.m.,0.30185845494270325,False,True,True,False
7:39 a.m.,7:40 a.m.,8:40 a.m.,0.5021393512477903,9:16 a.m.,0.5145776867866516,False,True,False,False
7:31 a.m.,7:32 a.m.,7:39 a.m.,0.5076399921239382,11:32 a.m.,0.564610481262207,False,True,False,False
