actual,error,index,col,want_to_clean
11:55 a.m.,,53,sched_arr_time,1
9:25 a.m.,,52,sched_arr_time,1
9:40 a.m.,,50,sched_arr_time,1
12:15 a.m.,12/02/2011 12:15 a.m.,32,sched_arr_time,1
5:50 a.m.,12/02/2011 5:50 a.m.,31,sched_arr_time,1
6:55 a.m.,12/02/2011 6:55 a.m.,5,sched_arr_time,1
11:55 a.m.,11:43 a.m.,2371,act_dep_time,1
1:30 p.m.,1:41 p.m. (Estimated runway),2362,act_dep_time,1
8:25 p.m.,8:29 p.m. (Estimated runway),2358,act_dep_time,1
9:00 p.m.,9:06 p.m. (Estimated runway),2357,act_dep_time,1
4:25 p.m.,4:28 p.m. (Estimated runway),2356,act_dep_time,1
11:55 p.m.,12:10 a.m. (Estimated runway),2355,act_dep_time,1
3:11 a.m.,11:51 a.m.,2342,act_dep_time,1
4:00 p.m.,3:58 p.m.,2329,act_dep_time,1
11:25 p.m.,11:29 p.m. (Estimated runway),2328,act_dep_time,1
3:27 p.m.,3:28 p.m.,2327,act_dep_time,1
7:15 p.m.,7:15 p.m. (Estimated),2326,act_dep_time,1
6:30 p.m.,6:47 p.m. (Estimated runway),2325,act_dep_time,1
3:58 p.m.,4:14 p.m.,2318,act_dep_time,1
10:54 a.m.,10:55 a.m.,2317,act_dep_time,1
7:31 a.m.,7:32 a.m.,2315,act_dep_time,1
7:22 a.m.,7:23 a.m.,2310,act_dep_time,1
8:39 p.m.,8:40 p.m.,2307,act_dep_time,1
5:30 p.m.,6:11 p.m.,2306,act_dep_time,1
11:08 p.m.,11:35 p.m.,2305,act_dep_time,1
1:30 p.m.,1:40 p.m.,2304,act_dep_time,1
8:25 p.m.,8:29 p.m.,2301,act_dep_time,1
9:00 p.m.,9:16 p.m.,2300,act_dep_time,1
4:25 p.m.,4:35 p.m.,2299,act_dep_time,1
1:48 p.m.,2:01 p.m.,2298,act_dep_time,1
1:31 p.m.,1:48 p.m.,2297,act_dep_time,1
4:28 p.m.,4:45 p.m.,2294,act_dep_time,1
7:30 a.m.,7:31 a.m.,2292,act_dep_time,1
9:14 a.m.,9:57 a.m.,2290,act_dep_time,1
7:15 p.m.,7:25 p.m.,2289,act_dep_time,1
12:11 p.m.,12:12 p.m.,2288,act_dep_time,1
6:55 p.m.,6:56 p.m.,2287,act_dep_time,1
6:30 p.m.,6:47 p.m.,2286,act_dep_time,1
8:25 p.m.,7:27 p.m.,2281,act_dep_time,1
5:22 p.m.,5:38 p.m.,2279,act_dep_time,1
3:11 a.m.,12:07 p.m.,2278,act_dep_time,1
2:26 p.m.,2:42 p.m.,2277,act_dep_time,1
12:35 p.m.,12:56 p.m.,2276,act_dep_time,1
12:41 p.m.,12:42 p.m.,2275,act_dep_time,1
10:18 a.m.,10:19 a.m.,2271,act_dep_time,1
8:04 a.m.,8:05 a.m.,2270,act_dep_time,1
11:30 a.m.,11:45 a.m.,2269,act_dep_time,1
11:56 a.m.,12:06 p.m.,2267,act_dep_time,1
12:12 p.m.,12:13 p.m.,2266,act_dep_time,1
7:29 a.m.,7:56 a.m.,2262,act_dep_time,1
4:00 p.m.,4:10 p.m.,2261,act_dep_time,1
11:25 p.m.,11:57 p.m.,2260,act_dep_time,1
7:58 p.m.,7:59 p.m.,2259,act_dep_time,1
8:42 a.m.,8:51 a.m.,2258,act_dep_time,1
7:14 p.m.,7:42 p.m.,2257,act_dep_time,1
7:31 a.m.,7:32 a.m.,2254,act_dep_time,1
7:39 a.m.,7:40 a.m.,2253,act_dep_time,1
6:10 a.m.,6:11 a.m.,2252,act_dep_time,1
3:58 p.m.,4:15 p.m.,2251,act_dep_time,1
6:57 a.m.,6:58 a.m.,2250,act_dep_time,1
10:54 a.m.,10:55 a.m.,2249,act_dep_time,1
3:31 p.m.,4:02 p.m.,2247,act_dep_time,1
7:39 a.m.,7:40 a.m.,2246,act_dep_time,1
11:40 a.m.,11:41 a.m.,2243,act_dep_time,1
3:36 p.m.,3:38 p.m.,2241,act_dep_time,1
1:19 p.m.,1:20 p.m.,2239,act_dep_time,1
8:52 a.m.,9:05 a.m.,2238,act_dep_time,1
8:04 a.m.,8:05 a.m.,2237,act_dep_time,1
12:10 p.m.,12:11 p.m.,2236,act_dep_time,1
7:22 a.m.,7:23 a.m.,2235,act_dep_time,1
3:27 p.m.,3:28 p.m.,2234,act_dep_time,1
9:16 a.m.,9:43 a.m.,2232,act_dep_time,1
2:48 p.m.,2:59 p.m.,2231,act_dep_time,1
2:55 p.m.,3:04 p.m.,2230,act_dep_time,1
8:39 p.m.,8:40 p.m.,2229,act_dep_time,1
11:15 a.m.,11:47 a.m.,2228,act_dep_time,1
1:32 p.m.,1:45 p.m.,2227,act_dep_time,1
5:30 p.m.,,2226,act_dep_time,1
11:08 p.m.,,2225,act_dep_time,1
7:27 a.m.,7:41 a.m.,2224,act_dep_time,1
3:01 p.m.,3:17 p.m.,2223,act_dep_time,1
1:30 p.m.,,2222,act_dep_time,1
8:26 a.m.,8:37 a.m.,2221,act_dep_time,1
8:51 a.m.,8:52 a.m.,2220,act_dep_time,1
7:22 a.m.,7:23 a.m.,2219,act_dep_time,1
8:25 p.m.,,2218,act_dep_time,1
9:00 p.m.,,2217,act_dep_time,1
4:25 p.m.,,2216,act_dep_time,1
11:55 p.m.,,2215,act_dep_time,1
1:48 p.m.,2:01 p.m.,2214,act_dep_time,1
12:41 p.m.,12:42 p.m.,2213,act_dep_time,1
1:31 p.m.,1:48 p.m.,2212,act_dep_time,1
11:01 a.m.,11:02 a.m.,2211,act_dep_time,1
7:05 a.m.,7:31 a.m.,2210,act_dep_time,1
10:20 a.m.,10:37 a.m.,2209,act_dep_time,1
4:15 p.m.,4:37 p.m.,2207,act_dep_time,1
4:28 p.m.,4:46 p.m.,2206,act_dep_time,1
5:08 p.m.,5:09 p.m.,2205,act_dep_time,1
7:30 a.m.,7:31 a.m.,2204,act_dep_time,1
6:56 a.m.,6:57 a.m.,2203,act_dep_time,1
9:14 a.m.,9:58 a.m.,2202,act_dep_time,1
2:10 p.m.,2:38 p.m.,2201,act_dep_time,1
7:15 p.m.,,2200,act_dep_time,1
6:55 p.m.,6:56 p.m.,2199,act_dep_time,1
6:30 p.m.,,2198,act_dep_time,1
7:21 a.m.,7:22 a.m.,2197,act_dep_time,1
1:32 p.m.,1:43 p.m.,2195,act_dep_time,1
11:05 a.m.,11:06 a.m.,2194,act_dep_time,1
8:25 p.m.,8:36 p.m.,2193,act_dep_time,1
5:22 p.m.,5:38 p.m.,2192,act_dep_time,1
3:11 a.m.,12:08 p.m.,2191,act_dep_time,1
2:26 p.m.,2:43 p.m.,2190,act_dep_time,1
12:13 p.m.,12:14 p.m.,2189,act_dep_time,1
12:35 p.m.,12:56 p.m.,2188,act_dep_time,1
7:49 a.m.,8:07 a.m.,2187,act_dep_time,1
10:18 a.m.,10:19 a.m.,2185,act_dep_time,1
8:40 a.m.,9:01 a.m.,2184,act_dep_time,1
6:02 a.m.,6:17 a.m.,2183,act_dep_time,1
11:30 a.m.,11:45 a.m.,2182,act_dep_time,1
6:08 a.m.,6:09 a.m.,2181,act_dep_time,1
11:56 a.m.,12:06 p.m.,2180,act_dep_time,1
12:12 p.m.,12:13 p.m.,2179,act_dep_time,1
2:55 p.m.,3:04 p.m.,2178,act_dep_time,1
8:00 a.m.,8:18 a.m.,2177,act_dep_time,1
2:48 p.m.,2:59 p.m.,2176,act_dep_time,1
4:29 p.m.,4:30 p.m.,2174,act_dep_time,1
8:12 a.m.,8:26 a.m.,2172,act_dep_time,1
10:10 a.m.,10:11 a.m.,2171,act_dep_time,1
10:19 a.m.,10:35 a.m.,2170,act_dep_time,1
7:29 a.m.,7:56 a.m.,2169,act_dep_time,1
4:00 p.m.,4:10 p.m.,2168,act_dep_time,1
12:41 a.m.,12:58 a.m.,2167,act_dep_time,1
5:56 a.m.,6:10 a.m.,2166,act_dep_time,1
11:25 p.m.,,2165,act_dep_time,1
10:33 a.m.,10:53 a.m.,2164,act_dep_time,1
11:32 a.m.,12:37 p.m.,2163,act_dep_time,1
3:27 p.m.,3:50 p.m.,2162,act_dep_time,1
12:11 p.m.,12:12 p.m.,2161,act_dep_time,1
7:58 p.m.,7:59 p.m.,2160,act_dep_time,1
8:42 a.m.,9:01 a.m.,2159,act_dep_time,1
8:29 a.m.,8:49 a.m.,2158,act_dep_time,1
7:14 p.m.,7:42 p.m.,2156,act_dep_time,1
1:19 p.m.,,2154,act_dep_time,1
4:15 p.m.,,2153,act_dep_time,1
9:00 p.m.,,2152,act_dep_time,1
11:56 a.m.,,2151,act_dep_time,1
11:32 a.m.,,2150,act_dep_time,1
11:55 a.m.,11:43 a.m.,2143,act_dep_time,1
2:55 p.m.,2:52 p.m.,2125,act_dep_time,1
5:30 p.m.,,2121,act_dep_time,1
11:08 p.m.,,2120,act_dep_time,1
1:30 p.m.,,2117,act_dep_time,1
8:25 p.m.,,2113,act_dep_time,1
9:00 p.m.,,2112,act_dep_time,1
4:25 p.m.,,2111,act_dep_time,1
11:55 p.m.,,2110,act_dep_time,1
7:05 a.m.,7:07 a.m.,2105,act_dep_time,1
7:15 p.m.,,2095,act_dep_time,1
6:30 p.m.,,2093,act_dep_time,1
3:11 a.m.,11:51 a.m.,2086,act_dep_time,1
2:55 p.m.,2:46 p.m.,2073,act_dep_time,1
4:00 p.m.,3:58 p.m.,2063,act_dep_time,1
11:25 p.m.,,2060,act_dep_time,1
3:27 p.m.,3:28 p.m.,2057,act_dep_time,1
7:58 p.m.,,2055,act_dep_time,1
7:31 a.m.,7:32 a.m.,2049,act_dep_time,1
7:39 a.m.,7:40 a.m.,2048,act_dep_time,1
6:10 a.m.,6:11 a.m.,2047,act_dep_time,1
3:58 p.m.,4:15 p.m.,2046,act_dep_time,1
6:57 a.m.,6:58 a.m.,2045,act_dep_time,1
10:54 a.m.,10:55 a.m.,2044,act_dep_time,1
3:31 p.m.,4:02 p.m.,2042,act_dep_time,1
7:39 a.m.,7:40 a.m.,2041,act_dep_time,1
11:40 a.m.,11:41 a.m.,2038,act_dep_time,1
3:36 p.m.,3:38 p.m.,2036,act_dep_time,1
1:19 p.m.,1:20 p.m.,2034,act_dep_time,1
8:52 a.m.,9:05 a.m.,2033,act_dep_time,1
8:04 a.m.,8:05 a.m.,2032,act_dep_time,1
12:10 p.m.,12:11 p.m.,2031,act_dep_time,1
7:22 a.m.,7:23 a.m.,2030,act_dep_time,1
3:27 p.m.,3:28 p.m.,2029,act_dep_time,1
9:16 a.m.,9:43 a.m.,2027,act_dep_time,1
2:48 p.m.,2:59 p.m.,2026,act_dep_time,1
2:55 p.m.,3:04 p.m.,2025,act_dep_time,1
8:39 p.m.,8:40 p.m.,2024,act_dep_time,1
11:15 a.m.,11:47 a.m.,2023,act_dep_time,1
1:32 p.m.,1:45 p.m.,2022,act_dep_time,1
5:30 p.m.,,2021,act_dep_time,1
11:08 p.m.,,2020,act_dep_time,1
7:27 a.m.,7:41 a.m.,2019,act_dep_time,1
3:01 p.m.,3:17 p.m.,2018,act_dep_time,1
1:30 p.m.,,2017,act_dep_time,1
8:26 a.m.,8:37 a.m.,2016,act_dep_time,1
8:51 a.m.,8:52 a.m.,2015,act_dep_time,1
7:22 a.m.,7:23 a.m.,2014,act_dep_time,1
8:25 p.m.,,2013,act_dep_time,1
9:00 p.m.,,2012,act_dep_time,1
4:25 p.m.,,2011,act_dep_time,1
11:55 p.m.,,2010,act_dep_time,1
1:48 p.m.,2:01 p.m.,2009,act_dep_time,1
12:41 p.m.,12:42 p.m.,2008,act_dep_time,1
1:31 p.m.,1:48 p.m.,2007,act_dep_time,1
11:01 a.m.,11:02 a.m.,2006,act_dep_time,1
7:05 a.m.,7:31 a.m.,2005,act_dep_time,1
10:20 a.m.,10:37 a.m.,2004,act_dep_time,1
4:15 p.m.,4:37 p.m.,2002,act_dep_time,1
4:28 p.m.,4:46 p.m.,2001,act_dep_time,1
5:08 p.m.,5:09 p.m.,2000,act_dep_time,1
7:30 a.m.,7:31 a.m.,1999,act_dep_time,1
6:56 a.m.,6:57 a.m.,1998,act_dep_time,1
9:14 a.m.,9:58 a.m.,1997,act_dep_time,1
2:10 p.m.,2:38 p.m.,1996,act_dep_time,1
7:15 p.m.,,1995,act_dep_time,1
6:55 p.m.,6:56 p.m.,1994,act_dep_time,1
6:30 p.m.,,1993,act_dep_time,1
7:21 a.m.,7:22 a.m.,1992,act_dep_time,1
1:32 p.m.,1:43 p.m.,1990,act_dep_time,1
11:05 a.m.,11:06 a.m.,1989,act_dep_time,1
8:25 p.m.,8:36 p.m.,1988,act_dep_time,1
5:22 p.m.,5:38 p.m.,1987,act_dep_time,1
3:11 a.m.,12:08 p.m.,1986,act_dep_time,1
2:26 p.m.,2:43 p.m.,1985,act_dep_time,1
12:13 p.m.,12:14 p.m.,1984,act_dep_time,1
12:35 p.m.,12:56 p.m.,1983,act_dep_time,1
7:49 a.m.,8:07 a.m.,1982,act_dep_time,1
10:18 a.m.,10:19 a.m.,1980,act_dep_time,1
8:40 a.m.,9:01 a.m.,1979,act_dep_time,1
6:02 a.m.,6:17 a.m.,1978,act_dep_time,1
11:30 a.m.,11:45 a.m.,1977,act_dep_time,1
6:08 a.m.,6:09 a.m.,1976,act_dep_time,1
11:56 a.m.,12:06 p.m.,1975,act_dep_time,1
12:12 p.m.,12:13 p.m.,1974,act_dep_time,1
2:55 p.m.,3:04 p.m.,1973,act_dep_time,1
8:00 a.m.,8:18 a.m.,1972,act_dep_time,1
2:48 p.m.,2:59 p.m.,1971,act_dep_time,1
4:29 p.m.,4:30 p.m.,1969,act_dep_time,1
8:12 a.m.,8:26 a.m.,1967,act_dep_time,1
10:10 a.m.,10:11 a.m.,1966,act_dep_time,1
10:19 a.m.,10:35 a.m.,1965,act_dep_time,1
7:29 a.m.,7:56 a.m.,1964,act_dep_time,1
4:00 p.m.,4:10 p.m.,1963,act_dep_time,1
12:41 a.m.,12:58 a.m.,1962,act_dep_time,1
5:56 a.m.,6:10 a.m.,1961,act_dep_time,1
11:25 p.m.,,1960,act_dep_time,1
10:33 a.m.,10:53 a.m.,1959,act_dep_time,1
11:32 a.m.,12:37 p.m.,1958,act_dep_time,1
3:27 p.m.,3:50 p.m.,1957,act_dep_time,1
12:11 p.m.,12:12 p.m.,1956,act_dep_time,1
7:58 p.m.,7:59 p.m.,1955,act_dep_time,1
8:42 a.m.,9:01 a.m.,1954,act_dep_time,1
8:29 a.m.,8:49 a.m.,1953,act_dep_time,1
7:14 p.m.,7:42 p.m.,1951,act_dep_time,1
11:55 a.m.,11:43 a.m.,1945,act_dep_time,1
2:55 p.m.,2:52 p.m.,1932,act_dep_time,1
5:30 p.m.,5:30 p.m. (Estimated),1929,act_dep_time,1
11:08 p.m.,,1928,act_dep_time,1
2:55 p.m.,2:46 p.m.,1922,act_dep_time,1
8:25 p.m.,8:29 p.m. (Estimated runway),1921,act_dep_time,1
9:00 p.m.,9:06 p.m. (Estimated runway),1920,act_dep_time,1
4:25 p.m.,4:28 p.m. (Estimated runway),1919,act_dep_time,1
11:55 p.m.,12:10 a.m. (Estimated runway),1918,act_dep_time,1
7:05 a.m.,7:07 a.m.,1914,act_dep_time,1
7:15 p.m.,7:15 p.m. (Estimated),1903,act_dep_time,1
3:11 a.m.,11:51 a.m.,1893,act_dep_time,1
4:00 p.m.,3:58 p.m.,1871,act_dep_time,1
11:25 p.m.,11:29 p.m. (Estimated runway),1868,act_dep_time,1
3:27 p.m.,3:28 p.m.,1866,act_dep_time,1
6:30 p.m.,6:47 p.m. (Estimated runway),1865,act_dep_time,1
11:55 a.m.,11:43 a.m.,1851,act_dep_time,1
2:55 p.m.,2:52 p.m.,1833,act_dep_time,1
5:30 p.m.,,1829,act_dep_time,1
11:08 p.m.,,1828,act_dep_time,1
1:30 p.m.,,1825,act_dep_time,1
8:25 p.m.,,1821,act_dep_time,1
9:00 p.m.,,1820,act_dep_time,1
4:25 p.m.,,1819,act_dep_time,1
11:55 p.m.,,1818,act_dep_time,1
7:05 a.m.,7:07 a.m.,1813,act_dep_time,1
7:15 p.m.,,1803,act_dep_time,1
6:30 p.m.,,1801,act_dep_time,1
3:11 a.m.,11:51 a.m.,1794,act_dep_time,1
2:55 p.m.,2:46 p.m.,1781,act_dep_time,1
4:00 p.m.,3:58 p.m.,1771,act_dep_time,1
11:25 p.m.,,1768,act_dep_time,1
3:27 p.m.,3:28 p.m.,1765,act_dep_time,1
7:58 p.m.,,1763,act_dep_time,1
9:16 a.m.,9:16 a.m. Delayed,1752,act_dep_time,1
11:08 p.m.,11:08 p.m. On Time,1747,act_dep_time,1
1:48 p.m.,1:48 p.m. Delayed,1743,act_dep_time,1
4:28 p.m.,4:28 p.m. Delayed,1739,act_dep_time,1
1:32 p.m.,1:32 p.m. Delayed,1737,act_dep_time,1
12:35 p.m.,12:35 p.m. Delayed,1733,act_dep_time,1
3:58 p.m.,4:14 p.m.,1724,act_dep_time,1
10:54 a.m.,10:55 a.m.,1723,act_dep_time,1
7:31 a.m.,7:32 a.m.,1721,act_dep_time,1
7:22 a.m.,7:23 a.m.,1716,act_dep_time,1
8:39 p.m.,8:40 p.m.,1713,act_dep_time,1
5:30 p.m.,6:11 p.m.,1712,act_dep_time,1
11:08 p.m.,11:35 p.m.,1711,act_dep_time,1
1:30 p.m.,1:40 p.m.,1710,act_dep_time,1
8:25 p.m.,8:29 p.m.,1707,act_dep_time,1
9:00 p.m.,9:16 p.m.,1706,act_dep_time,1
4:25 p.m.,4:35 p.m.,1705,act_dep_time,1
1:48 p.m.,2:01 p.m.,1704,act_dep_time,1
1:31 p.m.,1:48 p.m.,1703,act_dep_time,1
4:28 p.m.,4:45 p.m.,1700,act_dep_time,1
7:30 a.m.,7:31 a.m.,1698,act_dep_time,1
9:14 a.m.,9:57 a.m.,1696,act_dep_time,1
7:15 p.m.,7:25 p.m.,1695,act_dep_time,1
12:11 p.m.,12:12 p.m.,1694,act_dep_time,1
6:55 p.m.,6:56 p.m.,1693,act_dep_time,1
6:30 p.m.,6:47 p.m.,1692,act_dep_time,1
8:25 p.m.,7:27 p.m.,1687,act_dep_time,1
5:22 p.m.,5:38 p.m.,1685,act_dep_time,1
3:11 a.m.,12:07 p.m.,1684,act_dep_time,1
2:26 p.m.,2:42 p.m.,1683,act_dep_time,1
12:35 p.m.,12:56 p.m.,1682,act_dep_time,1
12:41 p.m.,12:42 p.m.,1681,act_dep_time,1
10:18 a.m.,10:19 a.m.,1677,act_dep_time,1
8:04 a.m.,8:05 a.m.,1676,act_dep_time,1
11:30 a.m.,11:45 a.m.,1675,act_dep_time,1
11:56 a.m.,12:06 p.m.,1673,act_dep_time,1
12:12 p.m.,12:13 p.m.,1672,act_dep_time,1
7:29 a.m.,7:56 a.m.,1668,act_dep_time,1
4:00 p.m.,4:10 p.m.,1667,act_dep_time,1
11:25 p.m.,11:57 p.m.,1666,act_dep_time,1
7:58 p.m.,7:59 p.m.,1665,act_dep_time,1
8:42 a.m.,8:51 a.m.,1664,act_dep_time,1
7:14 p.m.,7:42 p.m.,1663,act_dep_time,1
2:10 p.m.,,1660,act_dep_time,1
3:36 p.m.,,1659,act_dep_time,1
8:56 a.m.,,1658,act_dep_time,1
1:32 p.m.,,1657,act_dep_time,1
11:05 a.m.,,1656,act_dep_time,1
11:08 p.m.,,1655,act_dep_time,1
10:54 a.m.,,1654,act_dep_time,1
7:58 p.m.,,1653,act_dep_time,1
12:13 p.m.,,1652,act_dep_time,1
11:40 a.m.,,1651,act_dep_time,1
11:55 p.m.,,1650,act_dep_time,1
4:12 p.m.,,1649,act_dep_time,1
12:41 p.m.,,1648,act_dep_time,1
1:31 p.m.,,1647,act_dep_time,1
8:04 a.m.,,1646,act_dep_time,1
6:55 p.m.,,1645,act_dep_time,1
1:19 p.m.,,1644,act_dep_time,1
4:15 p.m.,,1643,act_dep_time,1
8:23 p.m.,,1642,act_dep_time,1
7:22 a.m.,,1641,act_dep_time,1
2:44 p.m.,,1640,act_dep_time,1
7:30 a.m.,,1639,act_dep_time,1
6:56 a.m.,,1638,act_dep_time,1
7:16 a.m.,,1637,act_dep_time,1
6:57 a.m.,6:41aDec 1,1636,act_dep_time,1
4:12 p.m.,3:52 p.m.,1634,act_dep_time,1
11:40 a.m.,11:20aDec 1,1633,act_dep_time,1
8:56 a.m.,8:32aDec 1,1632,act_dep_time,1
7:39 a.m.,7:14aDec 1,1631,act_dep_time,1
8:52 a.m.,8:52aDec 1,1630,act_dep_time,1
12:10 p.m.,12:01 p.m.,1629,act_dep_time,1
7:27 a.m.,7:41 a.m.,1628,act_dep_time,1
3:27 p.m.,3:00 p.m.,1627,act_dep_time,1
8:39 p.m.,8:30 p.m.,1626,act_dep_time,1
11:08 p.m.,,1625,act_dep_time,1
1:30 p.m.,Not Available,1623,act_dep_time,1
2:26 p.m.,2:42 p.m.,1622,act_dep_time,1
8:51 a.m.,8:31aDec 1,1621,act_dep_time,1
7:22 a.m.,6:56aDec 1,1620,act_dep_time,1
8:25 p.m.,,1619,act_dep_time,1
9:00 p.m.,Not Available,1618,act_dep_time,1
4:25 p.m.,,1617,act_dep_time,1
6:55 p.m.,6:40 p.m.,1616,act_dep_time,1
7:05 a.m.,7:07aDec 1,1615,act_dep_time,1
8:23 p.m.,8:01 p.m.,1614,act_dep_time,1
7:39 a.m.,7:22aDec 1,1613,act_dep_time,1
5:08 p.m.,4:56 p.m.,1612,act_dep_time,1
7:30 a.m.,7:10aDec 1,1611,act_dep_time,1
6:56 a.m.,5:59aDec 1,1610,act_dep_time,1
11:52 a.m.,11:33 a.m.,1609,act_dep_time,1
3:11 a.m.,11:51aDec 1,1607,act_dep_time,1
12:13 p.m.,11:47aDec 1,1606,act_dep_time,1
10:10 a.m.,9:59 a.m.,1605,act_dep_time,1
8:04 a.m.,7:28aDec 1,1603,act_dep_time,1
10:18 a.m.,10:10 a.m.,1602,act_dep_time,1
11:30 a.m.,11:30aDec 1,1601,act_dep_time,1
6:08 a.m.,5:58aDec 1,1600,act_dep_time,1
11:56 a.m.,11:56aDec 1,1599,act_dep_time,1
7:25 a.m.,7:04aDec 1,1597,act_dep_time,1
10:19 a.m.,10:19aDec 1,1596,act_dep_time,1
4:00 p.m.,3:58 p.m.,1595,act_dep_time,1
12:41 a.m.,12:41aDec 1,1594,act_dep_time,1
11:25 p.m.,,1593,act_dep_time,1
10:33 a.m.,,1592,act_dep_time,1
3:27 p.m.,Contact Airline,1591,act_dep_time,1
6:30 p.m.,,1590,act_dep_time,1
8:42 a.m.,,1589,act_dep_time,1
7:58 p.m.,7:45 p.m.,1587,act_dep_time,1
7:31 a.m.,7:32 a.m.,1586,act_dep_time,1
7:39 a.m.,7:40 a.m.,1585,act_dep_time,1
6:10 a.m.,6:11 a.m.,1584,act_dep_time,1
3:58 p.m.,,1583,act_dep_time,1
6:57 a.m.,6:58 a.m.,1582,act_dep_time,1
10:54 a.m.,10:55 a.m.,1581,act_dep_time,1
3:31 p.m.,,1579,act_dep_time,1
3:36 p.m.,3:38 p.m.,1575,act_dep_time,1
8:56 a.m.,8:55 a.m.,1574,act_dep_time,1
1:19 p.m.,1:20 p.m.,1573,act_dep_time,1
8:52 a.m.,,1572,act_dep_time,1
12:10 p.m.,12:11 p.m.,1570,act_dep_time,1
3:27 p.m.,3:28 p.m.,1568,act_dep_time,1
9:16 a.m.,,1566,act_dep_time,1
2:48 p.m.,,1565,act_dep_time,1
2:55 p.m.,3:04 p.m.,1564,act_dep_time,1
8:39 p.m.,8:40 p.m.,1563,act_dep_time,1
11:15 a.m.,11:47 a.m.,1562,act_dep_time,1
1:32 p.m.,1:50 p.m. (+8:00),1561,act_dep_time,1
5:30 p.m.,5:38 p.m.,1560,act_dep_time,1
11:08 p.m.,,1559,act_dep_time,1
7:27 a.m.,7:41 a.m.,1558,act_dep_time,1
3:01 p.m.,,1557,act_dep_time,1
1:30 p.m.,1:41 p.m.,1556,act_dep_time,1
8:26 a.m.,8:37 a.m.,1555,act_dep_time,1
8:51 a.m.,8:52 a.m.,1554,act_dep_time,1
7:22 a.m.,7:23 a.m.,1553,act_dep_time,1
8:25 p.m.,8:29 p.m.,1552,act_dep_time,1
9:00 p.m.,9:06 p.m.,1551,act_dep_time,1
4:25 p.m.,4:28 p.m.,1550,act_dep_time,1
11:55 p.m.,12:11 a.m.,1549,act_dep_time,1
1:48 p.m.,,1548,act_dep_time,1
12:41 p.m.,12:42 p.m.,1547,act_dep_time,1
1:31 p.m.,1:48 p.m.,1546,act_dep_time,1
11:01 a.m.,11:02 a.m.,1545,act_dep_time,1
7:05 a.m.,7:30 a.m.,1544,act_dep_time,1
10:20 a.m.,,1543,act_dep_time,1
4:15 p.m.,4:37 p.m.,1541,act_dep_time,1
4:28 p.m.,4:44 p.m.,1540,act_dep_time,1
5:08 p.m.,5:09 p.m.,1538,act_dep_time,1
7:30 a.m.,7:31 a.m.,1537,act_dep_time,1
6:56 a.m.,6:57 a.m.,1536,act_dep_time,1
9:14 a.m.,,1535,act_dep_time,1
2:10 p.m.,2:04 p.m.,1534,act_dep_time,1
7:15 p.m.,,1533,act_dep_time,1
12:11 p.m.,12:12 p.m.,1532,act_dep_time,1
6:55 p.m.,6:56 p.m.,1531,act_dep_time,1
6:30 p.m.,6:47 p.m.,1530,act_dep_time,1
7:21 a.m.,7:22 a.m.,1529,act_dep_time,1
3:36 p.m.,,1528,act_dep_time,1
1:32 p.m.,1:43 p.m.,1527,act_dep_time,1
11:05 a.m.,11:06 a.m.,1526,act_dep_time,1
8:25 p.m.,,1525,act_dep_time,1
5:22 p.m.,,1524,act_dep_time,1
3:11 a.m.,12:07 p.m.,1523,act_dep_time,1
2:26 p.m.,2:43 p.m.,1522,act_dep_time,1
12:13 p.m.,12:14 p.m.,1521,act_dep_time,1
12:35 p.m.,12:56 p.m.,1520,act_dep_time,1
7:49 a.m.,8:07 a.m.,1519,act_dep_time,1
2:04 p.m.,2:03 p.m.,1518,act_dep_time,1
10:18 a.m.,10:19 a.m.,1517,act_dep_time,1
8:40 a.m.,,1516,act_dep_time,1
6:02 a.m.,,1515,act_dep_time,1
11:30 a.m.,11:45 a.m.,1514,act_dep_time,1
6:08 a.m.,6:09 a.m.,1513,act_dep_time,1
11:56 a.m.,,1512,act_dep_time,1
12:12 p.m.,12:13 p.m.,1511,act_dep_time,1
2:55 p.m.,3:04 p.m.,1510,act_dep_time,1
8:00 a.m.,,1509,act_dep_time,1
2:48 p.m.,,1508,act_dep_time,1
10:55 a.m.,10:54 a.m.,1507,act_dep_time,1
8:12 a.m.,8:26 a.m.,1504,act_dep_time,1
10:10 a.m.,10:11 a.m.,1503,act_dep_time,1
10:19 a.m.,,1502,act_dep_time,1
7:29 a.m.,,1501,act_dep_time,1
4:00 p.m.,4:10 p.m.,1500,act_dep_time,1
12:41 a.m.,,1499,act_dep_time,1
5:56 a.m.,6:10 a.m.,1498,act_dep_time,1
11:25 p.m.,11:29 p.m.,1497,act_dep_time,1
10:33 a.m.,10:53 a.m.,1496,act_dep_time,1
11:40 a.m.,11:41 a.m.,1495,act_dep_time,1
11:32 a.m.,,1494,act_dep_time,1
3:27 p.m.,3:50 p.m.,1493,act_dep_time,1
7:58 p.m.,7:59 p.m.,1492,act_dep_time,1
8:42 a.m.,9:00 a.m.,1491,act_dep_time,1
8:29 a.m.,8:48 a.m.,1490,act_dep_time,1
7:14 p.m.,,1488,act_dep_time,1
5:56 a.m.,,1486,act_dep_time,1
2:26 p.m.,,1485,act_dep_time,1
7:39 a.m.,,1484,act_dep_time,1
8:51 a.m.,,1483,act_dep_time,1
3:36 p.m.,,1482,act_dep_time,1
8:29 a.m.,,1481,act_dep_time,1
7:15 p.m.,7:15 p.m. (Estimated),1479,act_dep_time,1
